,maker,car_name,prices,base_price,trim,color,year,milage,permit_validity,repair_history,guarantee,engine_size,city,prefecture
1535,ホンダ,N-BOX カスタム 660 L ターボ 未登録車・両側PSD・シートヒータ・15AW,172.9,164.0,ハッチバック,黒真珠,2023,1km,新車未登録,なし,保証付,660CC,舞鶴市,京都府
1536,ダイハツ,ムーヴ 660 カスタム X 最長5年保証 禁煙1オ-ナ 社外ナビ Rカメラ,84.3,75.8,ハッチバック,赤真珠,2016,2.6万km,車検整備付,なし,保証付,660CC,春日井市,愛知県
1537,スバル,ステラ 660 G スマートアシスト 禁煙車 スマートアシストIII 純ナビ Bカメラ,107.8,97.2,ハッチバック,銀Ｍ,2020,1.3万km,車検整備付,なし,保証付,660CC,小山市,栃木県
1538,ダイハツ,ムーヴキャンバス 660 G メイクアップ リミテッド SAIII スマアシ・パPモニター・ETC・ドラレコ,126.3,119.7,ハッチバック,真珠緑,2020,1.2万km,2025(R07)年06月,なし,保証付,660CC,和歌山市,和歌山県
1539,日産,ルークス 660 S 衝突軽減装置 禁煙車 コーナーセンサー,99.9,89.6,ハッチバック,黒,2021,0.6万km,車検整備付,なし,保証付,660CC,一宮市,愛知県
1540,日産,デイズ 660 X 純正9型ナビ 衝突軽減ブレーキ 禁煙車,102.9,95.8,ハッチバック,茶,2021,0.6万km,2024(R06)年02月,なし,保証付,660CC,小山市,栃木県
1541,スズキ,ワゴンR 660 FA 禁煙車/デュアルセンサーブレーキサポート,89.8,80.3,ハッチバック,銀,2021,1.4万km,2024(R06)年12月,なし,保証付,660CC,四日市市,三重県
1542,トヨタ,ピクシスエポック 660 L SAIII 純正CDオーディオ　衝突軽減　キーレス,59.8,50.8,ハッチバック,青,2018,2.9万km,車検整備付,なし,保証付,660CC,石巻市,宮城県
1543,三菱,eKワゴン 660 E 社外オーディオ　ETC Wエアバック,34.7,24.8,ハッチバック,白,2014,8.4万km,車検整備付,なし,保証付,660CC,糟屋郡,福岡県
1544,マツダ,フレアワゴン 660 カスタムスタイル ハイブリッド XS ナビ・360度ビュー,140.9,135.0,ハッチバック,紫,2019,1.5万km,2024(R06)年05月,なし,保証付,660CC,福岡市博多区,福岡県
1545,スズキ,スペーシア 660 ハイブリッド G 届出済未使用車　衝突被害軽減ブレーキ付,113.8,105.9,ハッチバック,茶,2021,15km,2024(R06)年02月,なし,保証付,660CC,柴田郡,宮城県
1546,日産,デイズルークス 660 ハイウェイスターX Vセレクション ワンオーナー　純正ナビ　全方位カメラ,107.6,99.9,ハッチバック,灰,2019,1.3万km,2024(R06)年02月,なし,保証付,660CC,柴田郡,宮城県
1547,スズキ,ハスラー 660 JスタイルII 4WD スズキセーフティサポート,169.9,159.3,クロカン・ＳＵＶ,青灰,2023,5km,2025(R07)年08月,なし,保証付,660CC,帯広市,北海道
1548,日産,デイズルークス 660 X 衝突軽減B 純正CDデッキ アラウンドビューM,69.3,61.9,ハッチバック,青,2017,2.5万km,車検整備付,なし,保証付,660CC,尼崎市,兵庫県
1549,ホンダ,N-WGN 660 G 届出済未使用車 衝突軽減B スマートキー,119.7,112.0,ハッチバック,白真珠,2023,2km,2026(R08)年03月,なし,保証付,660CC,京都市南区,京都府
1550,ホンダ,N-BOX 660 G 届出済み未使用車　衝突被害軽減ブレーキ,129.9,119.9,ハッチバック,茶,2023,20km,2026(R08)年02月,なし,保証無,660CC,飯塚市,福岡県
1551,日産,デイズルークス 660 ハイウェイスター Gターボ ナビ・ドラレコ・ETC・全周囲カメラ付,113,105.6,ハッチバック,銀,2019,3.8万km,車検整備付,なし,保証付,660CC,久世郡,京都府
1552,日産,デイズ 660 J 社外ナビ,45.1,36.9,ハッチバック,赤,2014,2.9万km,2025(R07)年03月,なし,保証付,660CC,野々市市,石川県
1553,ダイハツ,ハイゼットカーゴ 660 デラックス SAIII ハイルーフ 車検R6年6月/点検整備/法人様歓迎/キーレス,75.8,69.1,ハッチバック,白,2018,5.8万km,2024(R06)年06月,なし,保証付,660CC,千葉市稲毛区,千葉県
1554,スズキ,スペーシア 660 ハイブリッド X ワンオーナー　禁煙車　全周囲カメラ,126.6,119.8,ハッチバック,白,2020,3.9万km,2025(R07)年03月,なし,保証付,660CC,三田市,兵庫県
1555,スズキ,ジムニー 660 XL 4WD ,184.6,179.0,クロカン・ＳＵＶ,灰,2023,0.1万km,2026(R08)年07月,なし,保証付,660CC,鳥取市,鳥取県
1556,ホンダ,N-BOX カスタム 660 G L ホンダセンシング 両側オートスライド ブレーキサポート,106.8,94.8,ハッチバック,黒,2018,5.2万km,車検整備無,なし,保証付,660CC,高崎市,群馬県
1557,ダイハツ,ミラトコット 660 L SAIII ブレーキサポート メモリーナビ,69.8,57.8,ハッチバック,緑,2019,5.4万km,車検整備無,なし,保証付,660CC,相模原市中央区,神奈川県
1558,日産,デイズルークス 660 ハイウェイスター Gターボ LED/全周囲カメラ/フルセグナビ/クルコン,107.2,99.8,ハッチバック,灰,2018,4.4万km,車検整備付,なし,保証付,660CC,牛久市,茨城県
1559,日産,デイズ 660 ハイウェイスターX 禁煙車 衝突軽減360カメラコーナーセンサー,103.9,94.8,ハッチバック,黒,2019,1.2万km,2024(R06)年08月,なし,保証付,660CC,野洲市,滋賀県
1560,スズキ,ハスラー 660 ハイブリッド G 4WD ストラーダSDナビ エンジンスターター,159.9,148.8,クロカン・ＳＵＶ,薄茶,2022,1.6万km,2025(R07)年02月,なし,保証付,660CC,釧路市,北海道
1561,ダイハツ,ムーヴキャンバス 660 X SAIII 両側電動 衝突軽減 スマートキー Cソナー,119.8,109.8,ハッチバック,真珠,2021,1.7万km,2024(R06)年08月,なし,保証付,660CC,野洲市,滋賀県
1562,ホンダ,N-BOX 660 G L ホンダセンシング 電動スライド/CDオーディオ/オートエアコン,98.9,89.9,ハッチバック,茶,2018,3.8万km,車検整備無,なし,保証付,660CC,野々市市,石川県
1563,ホンダ,N-BOX 660 カスタムG ターボSSパッケージ 1年保証　純正ナビ　フルセグ　Rカメラ　両,104.6,94.8,ハッチバック,赤真珠,2016,1.9万km,車検整備付,なし,保証付,660CC,神戸市西区,兵庫県
1564,日産,デイズルークス 660 X ※冬ボ ー ナ ス 特 価※ 自動ドア,64.9,55.0,ハッチバック,桃銀Ｍ,2018,5.7万km,車検整備付,なし,保証付,660CC,川口市,埼玉県
1565,ホンダ,N-BOX 660 G EX ターボ ホンダセンシング 4WD 純正ナビ・フルセグ・バックカメラ・スーパ,145.4,139.8,ハッチバック,黄真珠,2020,2.5万km,2025(R07)年03月,なし,保証付,660CC,札幌市中央区,北海道
1566,ダイハツ,タフト 660 X 4WD ガラスルーフ  スマートアシスト 禁煙車,136.9,127.9,クロカン・ＳＵＶ,金Ｍ,2023,6km,2026(R08)年09月,なし,保証付,660CC,帯広市,北海道
1567,ホンダ,N-BOX カスタム 660 L ターボ ホンダセンシング 両側スライド 未登録車,172.9,164.0,ハッチバック,黒真珠,2023,2km,新車未登録,なし,保証付,660CC,神戸市長田区,兵庫県
1568,ホンダ,N-BOX カスタム 660 L ターボ HondaSENSING・両側電動スライド・未登録車,172.9,164.0,ハッチバック,黒真珠,2023,1km,新車未登録,なし,保証付,660CC,神戸市長田区,兵庫県
1569,スズキ,エブリイワゴン 660 PZターボスペシャル ハイルーフ 軽自動車・キーフリー・両側スライドドア,179.8,171.8,ハッチバック,黒真珠,2023,4km,2026(R08)年02月,なし,保証付,660CC,枚方市,大阪府
1570,ホンダ,N-BOXスラッシュ 660 X 4WD 4WD 純正メモリナビ バックカメラ ETC CTBA,99.8,90.6,ハッチバック,深銀Ｍ,2016,8.8万km,2024(R06)年10月,なし,保証付,660CC,むつ市,青森県
1571,ダイハツ,ムーヴ 660 カスタム X リミテッドII SAIII 23年エントリ―ナビ付,122,115.0,ハッチバック,赤,2020,1.7万km,車検整備付,なし,保証付,660CC,宮崎市,宮崎県
1572,ダイハツ,コペン エクスプレイ 660 メモリナビ ETC Bカメラ スマートキー LED,179.9,169.3,オープン,青,2020,0.9万km,車検整備付,なし,保証付,660CC,八千代市,千葉県
1573,日産,デイズルークス 660 ハイウェイスター Gターボ 純正ナビクルコンアラビュー両側オートS,110.5,99.8,ハッチバック,赤赤,2018,1.9万km,車検整備付,なし,保証付,660CC,橿原市,奈良県
1574,スズキ,ハスラー 660 ハイブリッド X 全方位モニター付メモリーナビ,162.4,155.7,クロカン・ＳＵＶ,青,2022,265km,2025(R07)年11月,なし,保証付,660CC,福井市,福井県
1575,日産,デイズ 660 ハイウェイスターX 4WD ナビ 全方位カメラ エマブレ ドラレコ,129.8,119.4,ハッチバック,白真珠,2019,2万km,車検整備付,なし,保証付,660CC,札幌市手稲区,北海道
1576,日産,ルークス 660 ハイウェイスターGターボ プロパイロット エディション 9インチナビTV両側パワースライドドラレコ,127,114.8,ハッチバック,赤II,2021,1万km,2024(R06)年05月,あり,保証付,660CC,八王子市,東京都
1577,ダイハツ,ムーヴキャンバス 660 ストライプス X 届出済未使用車 衝突軽減 両側電動ドア,144.8,137.0,ハッチバック,白青,2023,4km,2026(R08)年06月,なし,保証付,660CC,横浜市都筑区,神奈川県
1578,スズキ,アルトラパン 660 G 4WD 届出済未使用車横滑防止機能シートヒーター,137.7,130.2,ハッチバック,緑,2023,15km,2026(R08)年09月,なし,保証付,660CC,北見市,北海道
1579,ホンダ,N-WGN カスタム 660 L ターボ ホンダ センシング フルセグナビ　バックカメラ,119.9,112.8,ハッチバック,紺Ｍ,2020,3.6万km,2025(R07)年02月,なし,保証付,660CC,安芸郡,広島県
1580,スズキ,ワゴンR 660 ハイブリッド FX 衝突被害軽減ブレーキ　スマートキー,99.9,89.9,ハッチバック,白,2022,1.3万km,2025(R07)年07月,なし,保証付,660CC,筑紫野市,福岡県
1581,日産,ルークス 660 ハイウェイスターX プロパイロット エディション 両側電動オートスライドドア・全周囲カメラ,138.8,129.8,ハッチバック,灰,2020,2.7万km,車検整備付,なし,保証付,660CC,栗東市,滋賀県
1582,ダイハツ,ミライース 660 L SAIII ブレーキサポート アイドリングストップ,48.8,36.8,ハッチバック,白,2018,1.4万km,車検整備無,あり,保証付,660CC,八王子市,東京都
1583,日産,NV100クリッパーリオ 660 E ハイルーフ ナビ　バックカメラ　ETC,99.1,91.0,ハッチバック,黒,2019,6.6万km,車検整備付,なし,保証付,660CC,福知山市,京都府
1584,日産,デイズ 660 ハイウェイスターX アーバンクロム プロパイロット エディション 9インチ大画面ナビ・前後ドライブレコーダ,124.7,115.8,ハッチバック,真珠白,2021,2.1万km,車検整備付,なし,保証付,660CC,栗東市,滋賀県
1585,スズキ,スペーシア 660 Gリミテッド ※期 間 限 定 ドラレコ プ レ ゼ ン ト※,65.9,55.0,ハッチバック,緑真珠,2016,2.4万km,車検整備付,なし,保証付,660CC,川口市,埼玉県
1586,スズキ,スペーシア 660 カスタム ハイブリッド XS カーナビ　ドラレコ　ETC　バックカメラ,137,130.5,ハッチバック,赤真珠,2021,1.4万km,2024(R06)年02月,なし,保証付,660CC,久世郡,京都府
1587,ホンダ,N-BOX G ★届出済未使用車★ ,142.8,134.9,ハッチバック,茶,2022,2km,2025(R07)年08月,なし,保証付,660CC,松山市,愛媛県
1588,三菱,eKスペース 660 G セーフティ プラス エディション ナビ　全方位カメラ　ETC,94.3,88.0,ハッチバック,銀,2018,4万km,車検整備付,なし,保証付,660CC,向日市,京都府
1589,ホンダ,N-BOX 660 G 4WD ギャザズメモリーナビ,79.5,73.0,ハッチバック,黒,2017,8万km,車検整備付,なし,保証付,660CC,長岡市,新潟県
1590,スズキ,ハスラー 660 ハイブリッド G アダプティブクルーズコントロール 車線逸脱抑制機能非装着車 プッシュボタンスタート 届出済未使用車,134,126.5,クロカン・ＳＵＶ,黒,2023,5km,2026(R08)年06月,なし,保証付,660CC,掛川市,静岡県
1591,ダイハツ,タント 660 カスタム RS トップエディション VS SAIII 8インチナビ 全方位 両側パワスラドラレコ,129.8,120.9,ハッチバック,黒ＭＭ,2019,2.5万km,2024(R06)年02月,なし,保証付,660CC,野田市,千葉県
1592,ホンダ,N-BOX カスタム 660 L ターボ 未登録車・両側PSD・シートヒータ・15AW,172.9,164.0,ハッチバック,黒真珠,2023,1km,新車未登録,なし,保証付,660CC,舞鶴市,京都府
1593,ダイハツ,ムーヴ 660 カスタム X 最長5年保証 禁煙1オ-ナ 社外ナビ Rカメラ,84.3,75.8,ハッチバック,赤真珠,2016,2.6万km,車検整備付,なし,保証付,660CC,春日井市,愛知県
1594,ホンダ,N-BOX 660 G 4WD SDナビ 　禁煙車　Bluetooth　バックカメラ,143.5,134.9,ハッチバック,銀,2022,0.3万km,2024(R06)年09月,なし,保証付,660CC,山形市,山形県
1595,ダイハツ,タント 660 カスタム X 届出済未使用車,164.9,156.5,ハッチバック,真珠,2023,3km,2026(R08)年02月,なし,保証付,660CC,岡山市南区,岡山県
1596,ホンダ,N-BOX 660 カスタムG ターボAパッケージ 認定中古車　ナビ　Bカメラ　両側パワスラ,86.4,79.8,ハッチバック,橙Ｍ,2014,4.2万km,2025(R07)年07月,なし,保証付,660CC,茂原市,千葉県
1597,ダイハツ,ムーヴキャンバス 660 G メイクアップ リミテッド SAIII スマアシ・パPモニター・ETC・ドラレコ,126.3,119.7,ハッチバック,真珠緑,2020,1.2万km,2025(R07)年06月,なし,保証付,660CC,和歌山市,和歌山県
1598,ホンダ,N-WGN 660 G 禁煙車 横滑り防止装置 スマートキー CD,50.2,39.8,ハッチバック,茶,2014,5.1万km,車検整備付,なし,保証付,660CC,茨木市,大阪府
1599,ダイハツ,ムーヴ 660 カスタム X SA 4WD ナビ ワンセグTV 衝突軽減ブレ キセノン,69.8,59.2,ハッチバック,黒Ｍ,2014,5.3万km,車検整備付,なし,保証付,660CC,帯広市,北海道
1600,日産,ルークス 660 S 衝突軽減装置 禁煙車 コーナーセンサー,99.9,89.6,ハッチバック,黒,2021,0.6万km,車検整備付,なし,保証付,660CC,一宮市,愛知県
1601,日産,デイズ 660 X 純正9型ナビ 衝突軽減ブレーキ 禁煙車,102.9,95.8,ハッチバック,茶,2021,0.6万km,2024(R06)年02月,なし,保証付,660CC,小山市,栃木県
1602,スズキ,スペーシア 660 カスタム TS レーダーブレーキサポート装着車 社外ナビ ワンセグ iPod ETC 両パワ Pスタ,51.9,42.5,ハッチバック,黒,2014,8.4万km,車検整備付,あり,保証付,660CC,堺市西区,大阪府
1603,スズキ,ワゴンR 660 FA 禁煙車/デュアルセンサーブレーキサポート,89.8,80.3,ハッチバック,銀,2021,1.4万km,2024(R06)年12月,なし,保証付,660CC,四日市市,三重県
1604,ホンダ,N-WGN 660 G CD iストップ スマートキー 整備保証付,49.9,39.9,ハッチバック,黒,2014,3万km,車検整備付,なし,保証付,660CC,市原市,千葉県
1605,ダイハツ,ウェイク L　SAIII キーフリーシステム/純正アルミホイールス,136.7,129.8,ハッチバック,緑,2021,0.9万km,2024(R06)年03月,なし,保証付,660CC,宇都宮市,栃木県
1606,ホンダ,N-BOX 660 L 4WD 禁煙車　電動スライドドア　バックカメラ,159.7,149.9,ハッチバック,白,2023,228km,2026(R08)年08月,なし,保証付,660CC,山形市,山形県
